,kics,dnus
13095,KIC10549567,-inf
13096,KIC10549650,-inf
13097,KIC10549732,-inf
13098,KIC10550140,-inf
13099,KIC10550170,-inf
13100,KIC10550359,-inf
13101,KIC10550429,-inf
13102,KIC10550552,-inf
13103,KIC10551265,-inf
13104,KIC10551313,-inf
13105,KIC10551453,-inf
13106,KIC10552202,-inf
13107,KIC10552382,-inf
13108,KIC10552527,-inf
13109,KIC10552614,-inf
13110,KIC10552929,-inf
13111,KIC10552972,-inf
13112,KIC10553195,-inf
13113,KIC10553204,-inf
13114,KIC10553525,-inf
13115,KIC10553815,-inf
13116,KIC10553827,-inf
13117,KIC10553844,-inf
13118,KIC10553939,-inf
13119,KIC10553971,-inf
13120,KIC10555025,-inf
13121,KIC10555186,-inf
13122,KIC10555373,-inf
13123,KIC10555560,-inf
13124,KIC10555618,-inf
13125,KIC10555813,-inf
13126,KIC10556418,-inf
13127,KIC10556924,-inf
13128,KIC10579765,-inf
13129,KIC10580260,-inf
13130,KIC10581491,-inf
13131,KIC10583857,-inf
13132,KIC10583963,-inf
13133,KIC10585937,-inf
13134,KIC10586902,-inf
13135,KIC10587122,-inf
13136,KIC10587201,-inf
13137,KIC10587702,-inf
13138,KIC10590005,-inf
13139,KIC10590582,-inf
13140,KIC10590683,-inf
13141,KIC10591093,-inf
13142,KIC10591169,-inf
13143,KIC10591886,-inf
13144,KIC10592249,-inf
13145,KIC10592335,-inf
13146,KIC10592802,-inf
13147,KIC10592924,-inf
13148,KIC10593078,-inf
13149,KIC10593088,-inf
13150,KIC10593779,-inf
13151,KIC10593799,-inf
13152,KIC10596539,-inf
13153,KIC10596563,-inf
13154,KIC10597164,-inf
13155,KIC10597648,-inf
13156,KIC10598558,-inf
13157,KIC10599101,-inf
13158,KIC10599712,-inf
13159,KIC10599977,-inf
13160,KIC10600127,-inf
13161,KIC10600807,-inf
13162,KIC10600926,-inf
13163,KIC10601155,-inf
13164,KIC10601452,-inf
13165,KIC10602015,-inf
13166,KIC10602372,-inf
13167,KIC10602374,-inf
13168,KIC10602976,-inf
13169,KIC10603170,-inf
13170,KIC10603438,-inf
13171,KIC10603547,-inf
13172,KIC10603861,-inf
13173,KIC10603958,-inf
13174,KIC10604021,-inf
13175,KIC10604054,-inf
13176,KIC10604255,-inf
13177,KIC10604435,-inf
13178,KIC10604460,-inf
13179,KIC10604509,-inf
13180,KIC10604605,-inf
13181,KIC10604941,-inf
13182,KIC10605155,-inf
13183,KIC10609343,-inf
13184,KIC10609452,-inf
13185,KIC10610250,-inf
13186,KIC10610275,-inf
13187,KIC10610644,-inf
13188,KIC10610707,-inf
13189,KIC10610825,-inf
13190,KIC10610946,-inf
13191,KIC10611084,-inf
13192,KIC10611256,-inf
13193,KIC10611263,-inf
13194,KIC10611309,-inf
13195,KIC10611320,-inf
13196,KIC10612112,-inf
13197,KIC10612549,-inf
13198,KIC10613106,-inf
13199,KIC10613112,-inf
13200,KIC10613466,-inf
13201,KIC10613561,-inf
13202,KIC10613727,-inf
13203,KIC10613739,-inf
13204,KIC10613792,-inf
13205,KIC10614000,-inf
13206,KIC10614003,-inf
13207,KIC10614323,-inf
13208,KIC10614382,-inf
13209,KIC10614452,-inf
13210,KIC10614461,-inf
13211,KIC10614466,-inf
13212,KIC10614602,-inf
13213,KIC10614613,-inf
13214,KIC10614707,-inf
13215,KIC10615356,-inf
13216,KIC10616364,-inf
13217,KIC10616687,-inf
13218,KIC10616922,-inf
13219,KIC10617209,-inf
13220,KIC10618005,-inf
13221,KIC10618251,-inf
13222,KIC10619176,-inf
13223,KIC10619191,-inf
13224,KIC10619398,-inf
13225,KIC10620267,-inf
13226,KIC10621713,-inf
13227,KIC10621821,-inf
13228,KIC10643786,-inf
13229,KIC10643913,-inf
13230,KIC10644029,-inf
13231,KIC10645209,-inf
13232,KIC10647243,-inf
13233,KIC10647267,-inf
13234,KIC10647393,-inf
13235,KIC10647684,-inf
13236,KIC10649735,-inf
13237,KIC10651320,-inf
13238,KIC10651398,-inf
13239,KIC10651578,-inf
13240,KIC10651646,-inf
13241,KIC10651991,-inf
13242,KIC10652469,-inf
13243,KIC10653141,-inf
13244,KIC10653194,-inf
13245,KIC10653200,-inf
13246,KIC10653383,-inf
13247,KIC10656124,-inf
13248,KIC10656607,-inf
13249,KIC10656842,-inf
13250,KIC10656884,-inf
13251,KIC10657478,-inf
13252,KIC10657617,-inf
13253,KIC10657633,-inf
13254,KIC10657932,-inf
13255,KIC10658326,-inf
13256,KIC10658641,-inf
13257,KIC10658699,-inf
13258,KIC10658726,-inf
13259,KIC10658735,-inf
13260,KIC10659100,-inf
13261,KIC10659842,-inf
13262,KIC10661761,-inf
13263,KIC10662321,-inf
13264,KIC10662335,-inf
13265,KIC10662595,-inf
13266,KIC10662618,-inf
13267,KIC10663042,-inf
13268,KIC10663785,-inf
13269,KIC10664514,-inf
13270,KIC10665157,-inf
13271,KIC10665518,-inf
13272,KIC10665546,-inf
13273,KIC10665652,-inf
13274,KIC10665707,-inf
13275,KIC10665756,-inf
13276,KIC10665852,-inf
13277,KIC10666682,-inf
13278,KIC10666747,-inf
13279,KIC10666932,-inf
13280,KIC10667309,-inf
13281,KIC10667545,-inf
13282,KIC10667886,-inf
13283,KIC10667966,-inf
13284,KIC10668065,-inf
13285,KIC10668145,-inf
13286,KIC10668310,-inf
13287,KIC10668443,-inf
13288,KIC10668914,-inf
13289,KIC10669123,-inf
13290,KIC10669234,-inf
13291,KIC10669568,-inf
13292,KIC10669590,-inf
13293,KIC10669876,-inf
13294,KIC10670028,-inf
13295,KIC10670445,-inf
13296,KIC10670835,-inf
13297,KIC10670923,-inf
13298,KIC10671227,-inf
13299,KIC10674988,-inf
13300,KIC10675052,-inf
13301,KIC10675230,-inf
13302,KIC10675600,-inf
13303,KIC10675847,-inf
13304,KIC10675916,-inf
13305,KIC10675935,-inf
13306,KIC10676432,-inf
13307,KIC10677371,-inf
13308,KIC10677532,-inf
13309,KIC10677637,-inf
13310,KIC10677809,-inf
13311,KIC10677952,-inf
13312,KIC10677958,-inf
13313,KIC10678016,-inf
13314,KIC10678049,-inf
13315,KIC10678121,-inf
13316,KIC10678491,-inf
13317,KIC10678590,-inf
13318,KIC10678691,-inf
13319,KIC10678779,-inf
13320,KIC10679090,-inf
13321,KIC10679097,-inf
13322,KIC10679246,-inf
13323,KIC10679466,-inf
13324,KIC10679672,-inf
13325,KIC10680264,-inf
13326,KIC10680268,-inf
13327,KIC10680596,-inf
13328,KIC10682183,-inf
13329,KIC10682660,-inf
13330,KIC10682761,-inf
13331,KIC10682816,-inf
13332,KIC10683016,-inf
13333,KIC10683226,-inf
13334,KIC10683330,-inf
13335,KIC10683647,-inf
13336,KIC10683738,-inf
13337,KIC10684463,-inf
13338,KIC10684584,-inf
13339,KIC10684749,-inf
13340,KIC10684837,-inf
13341,KIC10685015,-inf
13342,KIC10685068,-inf
13343,KIC10685283,-inf
13344,KIC10685892,-inf
13345,KIC10709049,-inf
13346,KIC10709102,-inf
13347,KIC10709570,-inf
13348,KIC10709676,-inf
13349,KIC10709704,-inf
13350,KIC10709799,-inf
13351,KIC10711145,-inf
13352,KIC10711154,-inf
13353,KIC10711484,-inf
13354,KIC10711515,-inf
13355,KIC10711922,-inf
13356,KIC10712314,-inf
13357,KIC10713440,-inf
13358,KIC10714543,-inf
13359,KIC10716261,-inf
13360,KIC10716676,-inf
13361,KIC10716772,-inf
13362,KIC10716853,-inf
13363,KIC10717486,-inf
13364,KIC10717638,-inf
13365,KIC10718491,-inf
13366,KIC10718820,-inf
13367,KIC10718832,-inf
13368,KIC10718902,-inf
13369,KIC10718978,-inf
13370,KIC10721900,-inf
13371,KIC10722067,-inf
13372,KIC10722175,-inf
13373,KIC10722949,-inf
13374,KIC10722954,-inf
13375,KIC10723339,-inf
13376,KIC10723388,-inf
13377,KIC10724027,-inf
13378,KIC10724041,-inf
13379,KIC10724193,-inf
13380,KIC10724620,-inf
13381,KIC10724735,-inf
13382,KIC10724793,-inf
13383,KIC10727178,-inf
13384,KIC10727457,-inf
13385,KIC10727789,-inf
13386,KIC10728179,-inf
13387,KIC10728467,-inf
13388,KIC10728519,-inf
13389,KIC10728666,-inf
13390,KIC10729919,-inf
13391,KIC10730228,-inf
13392,KIC10732050,-inf
13393,KIC10732526,-inf
13394,KIC10732952,-inf
13395,KIC10733042,-inf
13396,KIC10733661,-inf
13397,KIC10733897,-inf
13398,KIC10734124,-inf
13399,KIC10734179,-inf
13400,KIC10734241,-inf
13401,KIC10734432,-inf
13402,KIC10735027,-inf
13403,KIC10735077,-inf
13404,KIC10735276,-inf
13405,KIC10735926,-inf
13406,KIC10736301,-inf
13407,KIC10736390,-inf
13408,KIC10736562,-inf
13409,KIC10737052,-inf
13410,KIC10737296,-inf
13411,KIC10741713,-inf
13412,KIC10741844,-inf
13413,KIC10741932,-inf
13414,KIC10742112,-inf
13415,KIC10742189,-inf
13416,KIC10742794,-inf
13417,KIC10743033,-inf
13418,KIC10743092,-inf
13419,KIC10743195,-inf
13420,KIC10743269,-inf
13421,KIC10743331,-inf
13422,KIC10743515,-inf
13423,KIC10743686,-inf
13424,KIC10743887,-inf
13425,KIC10743977,-inf
13426,KIC10744554,-inf
13427,KIC10744641,-inf
13428,KIC10744686,-inf
13429,KIC10745554,-inf
13430,KIC10745616,-inf
13431,KIC10745775,-inf
13432,KIC10745814,-inf
13433,KIC10746265,-inf
13434,KIC10746287,-inf
13435,KIC10747240,-inf
13436,KIC10747862,-inf
13437,KIC10748902,-inf
13438,KIC10749112,-inf
13439,KIC10749235,-inf
13440,KIC10749722,-inf
13441,KIC10749954,-inf
13442,KIC10750644,-inf
13443,KIC10750658,-inf
13444,KIC10750730,-inf
13445,KIC10750867,-inf
13446,KIC10751031,-inf
13447,KIC10751189,-inf
13448,KIC10751237,-inf
13449,KIC10751705,-inf
13450,KIC10752337,-inf
13451,KIC10752443,-inf
13452,KIC10752913,-inf
13453,KIC10752915,-inf
13454,KIC10753840,-inf
13455,KIC10753962,-inf
13456,KIC10754090,-inf
13457,KIC10775621,-inf
13458,KIC10776009,-inf
13459,KIC10776256,-inf
13460,KIC10776711,-inf
13461,KIC10776997,-inf
13462,KIC10777098,-inf
13463,KIC10777660,-inf
13464,KIC10777735,-inf
13465,KIC10777816,-inf
13466,KIC10777988,-inf
13467,KIC10778969,-inf
13468,KIC10779177,-inf
13469,KIC10779537,-inf
13470,KIC10782351,-inf
13471,KIC10783198,-inf
13472,KIC10784013,-inf
13473,KIC10784301,-inf
13474,KIC10784342,-inf
13475,KIC10784759,-inf
13476,KIC10784996,-inf
13477,KIC10785390,-inf
13478,KIC10788540,-inf
13479,KIC10789154,-inf
13480,KIC10789202,-inf
13481,KIC10790301,-inf
13482,KIC10790401,-inf
13483,KIC10790415,-inf
13484,KIC10792801,-inf
13485,KIC10792866,-inf
13486,KIC10792949,-inf
13487,KIC10793277,-inf
13488,KIC10793771,-inf
13489,KIC10793872,-inf
13490,KIC10793890,-inf
13491,KIC10794838,-inf
13492,KIC10796037,-inf
13493,KIC10796378,-inf
13494,KIC10796857,-inf
13495,KIC10798647,-inf
13496,KIC10799530,-inf
13497,KIC10799729,-inf
13498,KIC10800164,-inf
13499,KIC10800303,-inf
13500,KIC10800478,-inf
13501,KIC10800641,-inf
13502,KIC10800915,-inf
13503,KIC10801063,-inf
13504,KIC10801792,-inf
13505,KIC10801985,-inf
13506,KIC10802274,-inf
13507,KIC10802837,-inf
13508,KIC10803040,-inf
13509,KIC10803138,-inf
13510,KIC10803148,-inf
13511,KIC10803548,-inf
13512,KIC10803557,-inf
13513,KIC10808345,-inf
13514,KIC10808557,-inf
13515,KIC10808648,-inf
13516,KIC10808709,-inf
13517,KIC10809272,-inf
13518,KIC10809277,-inf
13519,KIC10809296,-inf
13520,KIC10809457,-inf
13521,KIC10809499,-inf
13522,KIC10809888,-inf
13523,KIC10810211,-inf
13524,KIC10810628,-inf
13525,KIC10810869,-inf
13526,KIC10810905,-inf
13527,KIC10811720,-inf
13528,KIC10811787,-inf
13529,KIC10812837,-inf
13530,KIC10813235,-inf
13531,KIC10813238,-inf
13532,KIC10813264,-inf
13533,KIC10813626,-inf
13534,KIC10813811,-inf
13535,KIC10813862,-inf
13536,KIC10814091,-inf
13537,KIC10815014,-inf
13538,KIC10815065,-inf
13539,KIC10815204,-inf
13540,KIC10815461,-inf
13541,KIC10815462,-inf
13542,KIC10816214,-inf
13543,KIC10816301,-inf
13544,KIC10816640,-inf
13545,KIC10816748,-inf
13546,KIC10817031,-inf
13547,KIC10817319,-inf
13548,KIC10817440,-inf
13549,KIC10817647,-inf
13550,KIC10817660,-inf
13551,KIC10818643,-inf
13552,KIC10818765,-inf
13553,KIC10841636,-inf
13554,KIC10842101,-inf
13555,KIC10842231,-inf
13556,KIC10842929,-inf
13557,KIC10842958,-inf
13558,KIC10844267,-inf
13559,KIC10844674,-inf
13560,KIC10844895,-inf
13561,KIC10847321,-inf
13562,KIC10847923,-inf
13563,KIC10848618,-inf
13564,KIC10849000,-inf
13565,KIC10849419,-inf
13566,KIC10849424,-inf
13567,KIC10849489,-inf
13568,KIC10849499,-inf
13569,KIC10849509,-inf
13570,KIC10849541,-inf
13571,KIC10849824,-inf
13572,KIC10850084,-inf
13573,KIC10850440,-inf
13574,KIC10850644,-inf
13575,KIC10853817,-inf
13576,KIC10853911,-inf
13577,KIC10854564,-inf
13578,KIC10854977,-inf
13579,KIC10855512,-inf
13580,KIC10857579,-inf
13581,KIC10857623,-inf
13582,KIC10857639,-inf
13583,KIC10857750,-inf
13584,KIC10857953,-inf
13585,KIC10858331,-inf
13586,KIC10858519,-inf
13587,KIC10858520,-inf
13588,KIC10858675,-inf
13589,KIC10858719,-inf
13590,KIC10859687,-inf
13591,KIC10859779,-inf
13592,KIC10859941,-inf
13593,KIC10860146,-inf
13594,KIC10860155,-inf
13595,KIC10860202,-inf
13596,KIC10861311,-inf
13597,KIC10862035,-inf
13598,KIC10862184,-inf
13599,KIC10862329,-inf
13600,KIC10862496,-inf
13601,KIC10862691,-inf
13602,KIC10863535,-inf
13603,KIC10863834,-inf
13604,KIC10864433,-inf
13605,KIC10864711,-inf
13606,KIC10864755,-inf
13607,KIC10865371,-inf
13608,KIC10865681,-inf
13609,KIC10866415,-inf
13610,KIC10866694,-inf
13611,KIC10866889,-inf
13612,KIC10872707,-inf
13613,KIC10873280,-inf
13614,KIC10873444,-inf
13615,KIC10873513,-inf
13616,KIC10873579,-inf
13617,KIC10873826,-inf
13618,KIC10874337,-inf
13619,KIC10874344,-inf
13620,KIC10874582,-inf
13621,KIC10874938,-inf
13622,KIC10874987,-inf
13623,KIC10876039,-inf
13624,KIC10876156,-inf
13625,KIC10876635,-inf
13626,KIC10876892,-inf
13627,KIC10877286,-inf
13628,KIC10877448,-inf
13629,KIC10877517,-inf
13630,KIC10877915,-inf
13631,KIC10877921,-inf
13632,KIC10878028,-inf
13633,KIC10878084,-inf
13634,KIC10878121,-inf
13635,KIC10878693,-inf
13636,KIC10878816,-inf
13637,KIC10878851,-inf
13638,KIC10879372,-inf
13639,KIC10879440,-inf
13640,KIC10879742,-inf
13641,KIC10879853,-inf
13642,KIC10880104,-inf
13643,KIC10880358,-inf
13644,KIC10880532,-inf
13645,KIC10880639,-inf
13646,KIC10880958,-inf
13647,KIC10881104,-inf
13648,KIC10881149,-inf
13649,KIC10881317,-inf
13650,KIC10881810,-inf
13651,KIC10902770,-inf
13652,KIC10903016,-inf
13653,KIC10903247,-inf
13654,KIC10903291,-inf
13655,KIC10903871,-inf
13656,KIC10903874,-inf
13657,KIC10904456,-inf
13658,KIC10904520,-inf
13659,KIC10904695,-inf
13660,KIC10905043,-inf
13661,KIC10905139,-inf
13662,KIC10905697,-inf
13663,KIC10905767,-inf
13664,KIC10907196,-inf
13665,KIC10907199,-inf
13666,KIC10907410,-inf
13667,KIC10907546,-inf
13668,KIC10907932,-inf
13669,KIC10907945,-inf
13670,KIC10908322,-inf
13671,KIC10908442,-inf
13672,KIC10909336,-inf
13673,KIC10909816,-inf
13674,KIC10909977,-inf
13675,KIC10910035,-inf
13676,KIC10910197,-inf
13677,KIC10910523,-inf
13678,KIC10910541,-inf
13679,KIC10910674,-inf
13680,KIC10910802,-inf
13681,KIC10910839,-inf
13682,KIC10910889,-inf
13683,KIC10911000,-inf
13684,KIC10913761,-inf
13685,KIC10913869,-inf
13686,KIC10914063,-inf
13687,KIC10914450,-inf
13688,KIC10914565,-inf
13689,KIC10916533,-inf
13690,KIC10916563,-inf
13691,KIC10916701,-inf
13692,KIC10916867,-inf
13693,KIC10916930,-inf
13694,KIC10916980,-inf
13695,KIC10917124,-inf
13696,KIC10917207,-inf
13697,KIC10917932,-inf
13698,KIC10918449,-inf
13699,KIC10918731,-inf
13700,KIC10918894,-inf
13701,KIC10919121,-inf
13702,KIC10919239,-inf
13703,KIC10919392,-inf
13704,KIC10920139,-inf
13705,KIC10920268,-inf
13706,KIC10920328,-inf
13707,KIC10920437,-inf
13708,KIC10920456,-inf
13709,KIC10920746,-inf
13710,KIC10920861,-inf
13711,KIC10920888,-inf
13712,KIC10921183,-inf
13713,KIC10921258,-inf
13714,KIC10921270,-inf
13715,KIC10922068,-inf
13716,KIC10922092,-inf
13717,KIC10922137,-inf
13718,KIC10922167,-inf
13719,KIC10922608,-inf
13720,KIC10922622,-inf
13721,KIC10922821,-inf
13722,KIC10922840,-inf
13723,KIC10923654,-inf
13724,KIC10923846,-inf
13725,KIC10923991,-inf
13726,KIC10924021,-inf
13727,KIC10924096,-inf
13728,KIC10924215,-inf
13729,KIC10924652,-inf
13730,KIC10927457,-inf
13731,KIC10927597,-inf
13732,KIC10927848,-inf
13733,KIC10928042,-inf
13734,KIC10931578,-inf
13735,KIC10931902,-inf
13736,KIC10932078,-inf
13737,KIC10932177,-inf
13738,KIC10932270,-inf
13739,KIC10932294,-inf
13740,KIC10932323,-inf
13741,KIC10932336,-inf
13742,KIC10932891,-inf
13743,KIC10933112,-inf
13744,KIC10933234,-inf
13745,KIC10933244,-inf
13746,KIC10933309,-inf
13747,KIC10933384,-inf
13748,KIC10933670,-inf
13749,KIC10933748,-inf
13750,KIC10933775,-inf
13751,KIC10933921,-inf
13752,KIC10934164,-inf
13753,KIC10934536,-inf
13754,KIC10934588,-inf
13755,KIC10934758,-inf
13756,KIC10934765,-inf
13757,KIC10934799,-inf
13758,KIC10934929,-inf
13759,KIC10935050,-inf
13760,KIC10935094,-inf
13761,KIC10935265,-inf
13762,KIC10935377,-inf
13763,KIC10935437,-inf
13764,KIC10935672,-inf
13765,KIC10935811,-inf
13766,KIC10935853,-inf
13767,KIC10936114,-inf
13768,KIC10936635,-inf
13769,KIC10936814,-inf
13770,KIC10936833,-inf
13771,KIC10936984,-inf
13772,KIC10937071,-inf
13773,KIC10937597,-inf
13774,KIC10937672,-inf
13775,KIC10937701,-inf
13776,KIC10937722,-inf
13777,KIC10937855,-inf
13778,KIC10937872,-inf
13779,KIC10937936,-inf
13780,KIC10937954,-inf
13781,KIC10938051,-inf
13782,KIC10938167,-inf
13783,KIC10960400,-inf
13784,KIC10960424,-inf
13785,KIC10960798,-inf
13786,KIC10961390,-inf
13787,KIC10962756,-inf
13788,KIC10962775,-inf
13789,KIC10962804,-inf
13790,KIC10963918,-inf
13791,KIC10964280,-inf
13792,KIC10964584,-inf
13793,KIC10965043,-inf
13794,KIC10965536,-inf
13795,KIC10966241,-inf
13796,KIC10966458,-inf
13797,KIC10966634,-inf
13798,KIC10966950,-inf
13799,KIC10967025,-inf
13800,KIC10969400,-inf
13801,KIC10969616,-inf
13802,KIC10969649,-inf
13803,KIC10969784,-inf
13804,KIC10969846,-inf
13805,KIC10971746,-inf
13806,KIC10971845,-inf
13807,KIC10971893,-inf
13808,KIC10971897,-inf
13809,KIC10972288,-inf
13810,KIC10972321,-inf
13811,KIC10972627,-inf
13812,KIC10972717,-inf
13813,KIC10972858,-inf
13814,KIC10972860,-inf
13815,KIC10973387,-inf
13816,KIC10973397,-inf
13817,KIC10973854,-inf
13818,KIC10974202,-inf
13819,KIC10974840,-inf
13820,KIC10974984,-inf
13821,KIC10975126,-inf
13822,KIC10976349,-inf
13823,KIC10976412,-inf
13824,KIC10977040,-inf
13825,KIC10977146,-inf
13826,KIC10977284,-inf
13827,KIC10977468,-inf
13828,KIC10977629,-inf
13829,KIC10977737,-inf
13830,KIC10977979,-inf
13831,KIC10978042,-inf
13832,KIC10978085,-inf
13833,KIC10978375,-inf
13834,KIC10978509,-inf
13835,KIC10978581,-inf
13836,KIC10978646,-inf
13837,KIC10978699,-inf
13838,KIC10978857,-inf
13839,KIC10978872,-inf
13840,KIC10979181,-inf
13841,KIC10979258,-inf
13842,KIC10979458,-inf
13843,KIC10979634,-inf
13844,KIC10979742,-inf
13845,KIC10979985,-inf
13846,KIC10980032,-inf
13847,KIC10980148,-inf
13848,KIC10982591,-inf
13849,KIC10982619,-inf
13850,KIC10983102,-inf
13851,KIC10983401,-inf
13852,KIC10987386,-inf
13853,KIC10988113,-inf
13854,KIC10988465,-inf
13855,KIC10988513,-inf
13856,KIC10988708,-inf
13857,KIC10988898,-inf
13858,KIC10989210,-inf
13859,KIC10989954,-inf
13860,KIC10989961,-inf
13861,KIC10990113,-inf
13862,KIC10990243,-inf
13863,KIC10990704,-inf
13864,KIC10991271,-inf
13865,KIC10991398,-inf
13866,KIC10991673,-inf
13867,KIC10991759,-inf
13868,KIC10991798,-inf
13869,KIC10991892,-inf
13870,KIC10992126,-inf
13871,KIC10992167,-inf
13872,KIC10992345,-inf
13873,KIC10992390,-inf
13874,KIC10992711,-inf
13875,KIC11013005,-inf
13876,KIC11013433,-inf
13877,KIC11013471,-inf
13878,KIC11013594,-inf
13879,KIC11013598,-inf
13880,KIC11014418,-inf
13881,KIC11014468,-inf
13882,KIC11014721,-inf
13883,KIC11014947,-inf
13884,KIC11015154,-inf
13885,KIC11015261,-inf
13886,KIC11015392,-inf
13887,KIC11015408,-inf
13888,KIC11017831,-inf
13889,KIC11018104,-inf
13890,KIC11018281,-inf
13891,KIC11018454,-inf
13892,KIC11018481,-inf
13893,KIC11018710,-inf
13894,KIC11018745,-inf
13895,KIC11018922,-inf
13896,KIC11019025,-inf
13897,KIC11019125,-inf
13898,KIC11019954,-inf
13899,KIC11020101,-inf
13900,KIC11020211,-inf
13901,KIC11020885,-inf
13902,KIC11021020,-inf
13903,KIC11025518,-inf
13904,KIC11025807,-inf
13905,KIC11025983,-inf
13906,KIC11026148,-inf
13907,KIC11026184,-inf
13908,KIC11026472,-inf
13909,KIC11026843,-inf
13910,KIC11026973,-inf
13911,KIC11027005,-inf
13912,KIC11027034,-inf
13913,KIC11027337,-inf
13914,KIC11027509,-inf
13915,KIC11028059,-inf
13916,KIC11028372,-inf
13917,KIC11028575,-inf
13918,KIC11028826,-inf
13919,KIC11029151,-inf
13920,KIC11029396,-inf
13921,KIC11029423,-inf
13922,KIC11029517,-inf
13923,KIC11029591,-inf
13924,KIC11029738,-inf
13925,KIC11029886,-inf
13926,KIC11030524,-inf
13927,KIC11030542,-inf
13928,KIC11030582,-inf
13929,KIC11031040,-inf
13930,KIC11031230,-inf
13931,KIC11031234,-inf
13932,KIC11031798,-inf
13933,KIC11031801,-inf
13934,KIC11031856,-inf
13935,KIC11031985,-inf
13936,KIC11032402,-inf
13937,KIC11032463,-inf
13938,KIC11032501,-inf
13939,KIC11032610,-inf
13940,KIC11032660,-inf
13941,KIC11033153,-inf
13942,KIC11033302,-inf
13943,KIC11033420,-inf
13944,KIC11033569,-inf
13945,KIC11033650,-inf
13946,KIC11033882,-inf
13947,KIC11036456,-inf
13948,KIC11036477,-inf
13949,KIC11037046,-inf
13950,KIC11037219,-inf
13951,KIC11037290,-inf
13952,KIC11037292,-inf
13953,KIC11037684,-inf
13954,KIC11037923,-inf
13955,KIC11038010,-inf
13956,KIC11038023,-inf
13957,KIC11038072,-inf
13958,KIC11038376,-inf
13959,KIC11038809,-inf
13960,KIC11038844,-inf
13961,KIC11042262,-inf
13962,KIC11042388,-inf
13963,KIC11042658,-inf
13964,KIC11042669,-inf
13965,KIC11042745,-inf
13966,KIC11043208,-inf
13967,KIC11043690,-inf
13968,KIC11043770,-inf
13969,KIC11043820,-inf
13970,KIC11043831,-inf
13971,KIC11043832,-inf
13972,KIC11043856,-inf
13973,KIC11043872,-inf
13974,KIC11043882,-inf
13975,KIC11043905,-inf
13976,KIC11043940,-inf
13977,KIC11043952,-inf
13978,KIC11044315,-inf
13979,KIC11044668,-inf
13980,KIC11045134,-inf
13981,KIC11045572,-inf
13982,KIC11045769,-inf
13983,KIC11046361,-inf
13984,KIC11046496,-inf
13985,KIC11046644,-inf
13986,KIC11046821,-inf
13987,KIC11046830,-inf
13988,KIC11046878,-inf
13989,KIC11047056,-inf
13990,KIC11068380,-inf
13991,KIC11068521,-inf
13992,KIC11068783,-inf
13993,KIC11069361,-inf
13994,KIC11069681,-inf
13995,KIC11072164,-inf
13996,KIC11072334,-inf
13997,KIC11072470,-inf
13998,KIC11072550,-inf
13999,KIC11072852,-inf
14000,KIC11072982,-inf
14001,KIC11073295,-inf
14002,KIC11073297,-inf
14003,KIC11073333,-inf
14004,KIC11073401,-inf
14005,KIC11074080,-inf
14006,KIC11074106,-inf
14007,KIC11074543,-inf
14008,KIC11074687,-inf
14009,KIC11074880,-inf
14010,KIC11075808,-inf
14011,KIC11075908,-inf
14012,KIC11076453,-inf
14013,KIC11080027,-inf
14014,KIC11080345,-inf
14015,KIC11080639,-inf
14016,KIC11080937,-inf
14017,KIC11080953,-inf
14018,KIC11081517,-inf
14019,KIC11081810,-inf
14020,KIC11081838,-inf
14021,KIC11081968,-inf
14022,KIC11082329,-inf
14023,KIC11082437,-inf
14024,KIC11082533,-inf
14025,KIC11083319,-inf
14026,KIC11083508,-inf
14027,KIC11083613,-inf
14028,KIC11083701,-inf
14029,KIC11084022,-inf
14030,KIC11084086,-inf
14031,KIC11084302,-inf
14032,KIC11084377,-inf
14033,KIC11084620,-inf
14034,KIC11084934,-inf
14035,KIC11085766,-inf
14036,KIC11085809,-inf
14037,KIC11086013,-inf
14038,KIC11086673,-inf
14039,KIC11086804,-inf
14040,KIC11086949,-inf
14041,KIC11087053,-inf
14042,KIC11087067,-inf
14043,KIC11087103,-inf
14044,KIC11087371,-inf
14045,KIC11087963,-inf
14046,KIC11090395,-inf
14047,KIC11090561,-inf
14048,KIC11090673,-inf
14049,KIC11090674,-inf
14050,KIC11090926,-inf
14051,KIC11090944,-inf
14052,KIC11091260,-inf
